Bypass Armor	Bypass Armor	1
Bypass Armor	Reducción de armadura	3
Nexus Shield Overcharge	Nexus Shield Overcharge	1
Nexus Shield Overcharge	Sobrecarga de escudo del nexo	2
Nexus Shield Overcharge Off	Nexus Shield Overcharge Off	1
Nexus Shield Overcharge Off	Sobrecarga de escudo del nexo desactivada	1
Repair Drone	Repair Drone	1
Repair Drone	Robot de reparación	1
Repair	Repair	4
Repair	Reparar	1
Disruption Blast	Disruption Blast	1
Disruption Blast	Descarga de disrupción	2
Chrono Boost	Chrono Boost	3
Chrono Boost	Aceleración cronos	2
Transfusion	Transfusion	2
Transfusion	Transfusión	1
KD8 Charge	KD8 Charge	2
KD8 Charge	Carga KD8	2
Purification Nova	Purification Nova	9
Purification Nova	Nova de purificación	2
Disruption Beam	Disruption Beam	2
Disruption Beam	Haz de disrupción	1
Pulsar Beam	Pulsar Beam	1
Pulsar Beam	Rayo de pulsos	4
Prismatic Beam	Haz prismático	2
Prismatic Beam	Prismatic Beam	15
Envision	Envision	1
Envision	Visión	2
Oracle Weapon	Oracle Weapon	1
Oracle Weapon	Arma de oráculo	1
Pulsar Blast	Pulsar Blast	1
Pulsar Blast	Explosión de pulsos	1
Time Warp	Time Warp	1
Time Warp	Distorsión temporal	2
Ultralisk Weapon Cooldown	Ultralisk Weapon Cooldown	1
Ultralisk Weapon Cooldown	Tiempo de reutilización de arma de ultralisco	1
Void Ray Swarm Damage Boost	Void Ray Swarm Damage Boost	1
Void Ray Swarm Damage Boost	Aumento de daño de rayo de vacío de Swarm	1
Void Siphon	Void Siphon	1
Void Siphon	Vacío succionador	2
Seeker Missile	Seeker Missile	1
Seeker Missile	Misil rastreador	2
Mass Recall	Mass Recall	6
Mass Recall	Retirada en masa	1
Volatile Burst	Volatile Burst	3
Volatile Burst	Explosión volátil	2
Volatile Burst Building	Volatile Burst Building	1
Volatile Burst Building	Construcción de explosión volátil	1
Acid Spines	Acid Spines	2
Acid Spines	Espinas ácidas	1
Assault Mode	Assault Mode	1
Assault Mode	Modo asalto	2
Land	Land	3
Land	Aterrizar	1
Lift Off	Lift Off	3
Lift Off	Despegar	1
Fighter Mode	Fighter Mode	1
Fighter Mode	Modo caza	1
Research	Research	1
Research	Investigar	1
Hold Fire	Hold Fire	1
Hold Fire	No disparar	1
Weapons Free	Weapons Free	2
Weapons Free	Fuego a discreción	1
Heal	Heal	2
Heal	Sanar	1
Emergency Thrusters	Emergency Thrusters	1
Emergency Thrusters	Propulsores de emergencia	2
Vehicle Afterburners	Vehicle Afterburners	1
Vehicle Afterburners	Postcombustión de vehículo	1
Slow	Lento	1
Slow	Lenta	4
Bombardment	Bombardment	1
Bombardment	Bombardeo	1
Tactical Jump	Tactical Jump	1
Tactical Jump	Salto táctico	1
Salvage	Salvage	1
Salvage	Reciclar	2
Gather	Gather	1
Gather	Recoger	5
ATA Laser Battery	ATA Laser Battery	2
ATA Laser Battery	Batería de láseres AA	2
ATS Laser Battery	ATS Laser Battery	2
ATS Laser Battery	Batería de láseres AT	2
C-10 Canister Rifle	C-10 Canister Rifle	1
C-10 Canister Rifle	Fusil de francotirador C-10	1
Longbolt Missile	Longbolt Missile	3
Longbolt Missile	Misil trueno	2
Needle Spines	Needle Spines	3
Needle Spines	Espinas aguja	2
Punisher Grenades	Punisher Grenades	4
Punisher Grenades	Granadas castigadoras	2
Burrow	Burrow	2
Burrow	Enterrar	3
Unburrow	Unburrow	1
Unburrow	Desenterrar	1
Caustic Spray	Caustic Spray	1
Caustic Spray	Lluvia cáustica	1
F.A.S.T. Overload	F.A.S.T. Overload	2
F.A.S.T. Overload	Sobrecarga RAUDA	2
H.U.G.S. Overload	H.U.G.S. Overload	2
H.U.G.S. Overload	Sobrecarga de AMOR	2
J.U.I.C.E. Overload	J.U.I.C.E. Overload	2
J.U.I.C.E. Overload	Sobrecarga de PODER	2
Root	Root	2
Root	Arraigar	2
Uproot	Uproot	2
Uproot	Desarraigar	2
Cancel	Cancelar	9
Cancel	Cancel	1
Explode	Explode	1
Explode	Explotar	1
Flying heavy-assault unit. Shoots Mecha Broodlings at its target. Builds and launches Mecha Locusceptors that attack enemy ground targets. Can use Stetmato Cannon. <n/><n/><c val="#ColorAttackInfo">Can attack ground units.</c>	Unidad de asalto pesada voladora. Dispara mecacrías contra el objetivo. Construye y lanza mecalangoceptores que atacan a los objetivos terrestres enemigos. Puede usar el cañón stetmato.<n/><n/><c val="#ColorAttackInfo">Puede atacar a unidades terrestres.</c>	1
Flying heavy-assault unit. Shoots Mecha Broodlings at its target. Builds and launches Mecha Locusceptors that attack enemy ground targets. Can use Stetmato Cannon. <n/><n/><c val="#ColorAttackInfo">Can attack ground units.</c>	Unidad de asalto pesada voladora. Dispara mecacrías contra su objetivo. Construye y lanza mecalangoceptores que atacan a los objetivos terrestres enemigos. Puede usar el cañón stetmato.<n/><n/><c val="#ColorAttackInfo">Puede atacar a unidades terrestres.</c>	1
Burrowed	Enterrado	7
Burrowed	Enterrada	2
Needle Claws	Needle Claws	1
Needle Claws	Garras aguja	1
Parasite Spore	Parasite Spore	2
Parasite Spore	Espora parásito	2
Tractor Beam	Tractor Beam	1
Tractor Beam	Haz tractor	1
Creep Mend	Creep Mend	1
Creep Mend	Curación en biomateria	1
Mend	Mend	1
Mend	Curar	5
Spawn Locusts	Spawn Locusts	1
Spawn Locusts	Engendrar langostas	1
Acidic Cloud	Acidic Cloud	1
Acidic Cloud	Nube ácida	1
Advanced Construction	Advanced Construction	1
Advanced Construction	Construcción avanzada	3
Structure Overcharge	Structure Overcharge	1
Structure Overcharge	Sobrecarga de estructuras	3
AlarakZealotFrenziedOverload	AlarakZealotFrenziedOverload	1
AlarakZealotFrenziedOverload	Sobrecarga frenética de fanático de Alarak	1
Attack	Attack	3
Attack	Atacar	7
Bio-Mechanical Transfusion	Bio-Mechanical Transfusion	1
Bio-Mechanical Transfusion	Transfusión biomecánica	2
Broken Drakken Laser Drill	Broken Drakken Laser Drill	1
Broken Drakken Laser Drill	Taladro láser drakken roto	1
Broken Solar Forge	Broken Solar Forge	1
Broken Solar Forge	Forja solar rota	1
Build Railgun Turret	Build Railgun Turret	1
Build Railgun Turret	Construir torreta de raíles	2
Arsenal Overcharge	Arsenal Overcharge	2
Arsenal Overcharge	Sobrecarga de arsenal	2
Solar Cannon	Solar Cannon	1
Solar Cannon	Cañón solar	1
Cloaking Field	Cloaking Field	2
Cloaking Field	Campo de invisibilidad	3
Spawn Swarm	Spawn Swarm	1
Spawn Swarm	Engendrar enjambre	1
Corrosive Acid	Corrosive Acid	1
Corrosive Acid	Ácido corrosivo	2
Cyclone Wreckage	Cyclone Wreckage	1
Cyclone Wreckage	Restos de ciclón	1
Damaged Evolution Pit	Damaged Evolution Pit	1
Damaged Evolution Pit	Fosa de evolución dañada	2
Blink	Blink	1
Blink	Traslación	2
Devour	Devour	1
Devour	Devorar	1
Intimidating Roar	Intimidating Roar	1
Intimidating Roar	Rugido intimidatorio	4
Leap	Leap	1
Leap	Salto	1
Primal Regeneration	Primal Regeneration	1
Primal Regeneration	Regeneración primigenia	2
Primal Mutation	Primal Mutation	1
Primal Mutation	Mutación primigenia	1
Swipe	Swipe	1
Swipe	Barrido	1
Barrage of Spikes	Barrage of Spikes	1
Barrage of Spikes	Tromba de púas	3
Deploy Spider Mines	Deploy Spider Mines	2
Deploy Spider Mines	Desplegar minas araña	2
Diamondback Wreckage	Diamondback Wreckage	1
Diamondback Wreckage	Restos de alacrán	1
Drakken Laser Drill Attack	Drakken Laser Drill Attack	1
Drakken Laser Drill Attack	Ataque de taladro láser drakken	2
Drakken Laser Drill Power Up	Drakken Laser Drill Power Up	1
Drakken Laser Drill Power Up	Restaurar energía de taladro láser drakken	1
Select Payload	Select Payload	1
Select Payload	Selecciona la carga.	1
EMP	EMP	8
EMP	PEM	1
Reclamation	Reclamation	2
Reclamation	Recuperación	1
Reclamation	Reconquista	5
Evolve to Brutalisk	Evolve to Brutalisk	1
Evolve to Brutalisk	Evolucionar en brutalisco	4
Feedback	Feedback	4
Feedback	Retroalimentación	1
Solarite Flare	Solarite Flare	1
Solarite Flare	Bengala de solarita	1
Psionic Transfer	Psionic Transfer	1
Psionic Transfer	Transferencia psiónica	1
Goliath Wreckage	Goliath Wreckage	1
Goliath Wreckage	Restos de goliat	1
Headbutt	Headbutt	1
Headbutt	Cabezazo	1
Jump Jet Assault	Jump Jet Assault	1
Jump Jet Assault	Asalto de reactor	1
Hellbat Wreckage	Hellbat Wreckage	1
Hellbat Wreckage	Restos de murciélago infernal	1
Hellion Wreckage	Hellion Wreckage	1
Hellion Wreckage	Restos de erebion	1
Instant Seeker Missile	Instant Seeker Missile	2
Instant Seeker Missile	Misil rastreador instantáneo	1
Maelstrom	Maelstrom	1
Maelstrom	Vorágine	4
Assimilation Aura	Assimilation Aura	1
Assimilation Aura	Aura de asimilación	2
Leap Attack	Leap Attack	1
Leap Attack	Salto ofensivo	1
Mammoth Breath	Mammoth Breath	1
Mammoth Breath	Aliento de mamut	1
Mass Merc Drop	Mass Merc Drop	2
Mass Merc Drop	Entrega de mercenarios en masa	1
Oppressive Stench	Oppressive Stench	1
Oppressive Stench	Hedor opresivo	2
Nuke	Nuke	5
Nuke	Bomba nuclear	1
Phase Cannon	Phase Cannon	1
Phase Cannon	Cañón de fase	1
Shadow Blade	Shadow Blade	1
Shadow Blade	Cuchilla de las sombras	1
Terrifying Gobble	Terrifying Gobble	1
Terrifying Gobble	Graznido aterrador	2
Reanimate	Reanimate	2
Reanimate	Reanimar	1
Wake Up!	Wake Up!	1
Wake Up!	¡Hora de levantarse!	1
Nova Griffin Bombing Run Activate	Nova Griffin Bombing Run Activate	1
Nova Griffin Bombing Run Activate	Activar bombardeo de Grifo de Nova	1
Nova Odin Annihilate	Nova Odin Annihilate	1
Nova Odin Annihilate	Aniquilación de Odín de Nova	1
Penetrator Round	Penetrator Round	1
Penetrator Round	Proyectil penetrante	1
Dash Attack	Dash Attack	1
Dash Attack	Carga	1
Nova Snipe Active	Nova Snipe Active	1
Nova Snipe Active	Nova: disparo de precisión: activ	1
Odin Dash Attack	Odin Dash Attack	1
Odin Dash Attack	Carga de Odín	1
Phasing Mode	Phasing Mode	1
Phasing Mode	Modo fase	1
Corrosive Bile	Corrosive Bile	1
Corrosive Bile	Bilis corrosiva	1
Repair Solar Forge	Repair Solar Forge	1
Repair Solar Forge	Reparar forja solar	1
Cluster Rockets	Cluster Rockets	1
Cluster Rockets	Cohetes de racimo	1
Fungal Growth	Fungal Growth	4
Fungal Growth	Crecimiento fúngico	3
Snare	Snare	1
Snare	Freno	2
Shadow Fury	Shadow Fury	1
Shadow Fury	Furia de las sombras	2
Void Stasis	Void Stasis	1
Void Stasis	Estasis de vacío	3
Structure Barrier	Structure Barrier	1
Structure Barrier	Barrera de estructura	1
Siege Tank Wreckage	Siege Tank Wreckage	1
Siege Tank Wreckage	Restos de tanque de asedio	2
Spawn Toxic Nest	Spawn Toxic Nest	1
Spawn Toxic Nest	Engendrar nido tóxico	1
Domination	Domination	1
Domination	Dominación	1
Spew	Spew	1
Spew	Escupitajo	2
Corruption	Corruption	5
Corruption	Envilecimiento	3
Stimpack	Stimpack	1
Stimpack	Paquete de estimulantes	3
Stukov Coop Spawn Volatile Terrans	Stukov Coop Spawn Volatile Terrans	1
Stukov Coop Spawn Volatile Terrans	Stukov cooperativo: engendrar terran volátiles	1
Stukov Infested Wild Mutation	Stukov Infested Wild Mutation	1
Stukov Infested Wild Mutation	Stukov infestado: mutación salvaje	1
Devil Dogs	Devil Dogs	1
Devil Dogs	Perros Rabiosos	5
Hammer Securities	Hammer Securities	1
Hammer Securities	Agentes Martillo	4
Siege Breakers	Siege Breakers	1
Siege Breakers	Sicarios del Asedio	4
Skibis Angels	Skibis Angels	1
Skibis Angels	Ángeles de Skibi	2
Tentacle Attack	Tentacle Attack	1
Tentacle Attack	Ataque de tentáculo	1
TerrazineNode On	TerrazineNode On	1
TerrazineNode On	Nodo de terrazine activado	1
TerrazineNode Off	TerrazineNode Off	1
TerrazineNode Off	Nodo de terrazine desactivado	1
Transport Mode	Transport Mode	1
Transport Mode	Modo transporte	1
Calldown Odin	Calldown Odin	1
Calldown Odin	Solicitar Odín	2
Barrage	Barrage	1
Barrage	Descarga	3
Nuclear Strike	Nuclear Strike	1
Nuclear Strike	Ataque nuclear	1
Demolition Charge	Demolition Charge	1
Demolition Charge	Carga de demolición	2
Shredder Grenade	Shredder Grenade	1
Shredder Grenade	Granada trituradora	1
Ultrasonic Pulse	Ultrasonic Pulse	1
Ultrasonic Pulse	Pulso ultrasónico	1
Void Shard ACDeath Grip	Void Shard ACDeath Grip	1
Void Shard ACDeath Grip	CA: atracción letal de fragmento del vacío	1
